node_id1 node_id2 t topic
27351 77275 76 5
11431 337 76 5
27351 67363 76 5
74932 41587 76 5
46377 46377 76 5
49685 48645 76 5
27351 18411 76 5
27351 28714 76 5
49685 25443 76 5
49685 14922 76 5
49685 69724 76 5
13316 28689 76 5
35924 28558 76 5
27351 40578 76 5
49685 55544 76 5
27351 66331 76 5
49685 9285 76 5
35924 68259 76 5
49685 43499 76 5
27351 32986 76 5
27351 57315 76 5
49685 62453 76 5
49685 5806 76 5
11431 24731 76 5
49685 35230 76 5
11431 54826 76 5
49685 52145 76 5
49685 57886 76 5
27351 27994 76 5
27351 37386 76 5
11431 1403 76 5
35924 70606 76 5
27351 20223 76 5
49685 38620 76 5
41296 68721 76 5
49685 65665 76 5
49685 34246 76 5
49685 66854 76 5
35924 38905 76 5
49685 58586 76 5
27351 27037 76 5
35924 23047 76 5
49685 23235 76 5
35924 77054 76 5
27351 32986 76 5
49685 31060 76 5
49685 37571 76 5
11431 50069 76 5
49685 1601 76 5
27351 65164 76 5
35924 53412 76 5
49685 16269 76 5
35924 62845 76 5
27351 76876 76 5
49685 57380 76 5
27351 32986 76 5
52470 20231 76 5
49685 10463 76 5
27351 32986 76 5
49685 32478 76 5
35924 45319 76 5
49685 28468 76 5
49685 18173 76 5
49685 13435 76 5
27351 20321 76 5
49685 17744 76 5
22012 2090 76 5
35924 9028 76 5
49685 74735 76 5
22012 37298 76 5
49685 76802 76 5
27351 60636 76 5
35924 55323 76 5
49685 58985 76 5
49685 16365 76 5
35924 62527 76 5
11431 25343 76 5
35924 22176 76 5
49685 20565 76 5
49685 75997 76 5
49685 26780 76 5
56498 50397 76 5
27351 67998 76 5
27351 62405 76 5
27351 679 76 5
49685 13956 76 5
27351 32986 76 5
49685 75362 76 5
35924 20666 76 5
49660 50397 76 5
35924 67032 76 5
49685 32303 76 5
27351 75895 76 5
49685 11901 76 5
27351 61962 76 5
49685 14690 76 5
49685 59037 76 5
27351 13515 76 5
27351 32986 76 5
51920 6089 76 5
49685 76419 76 5
48931 47885 76 5
27351 34827 76 5
49685 24779 76 5
78716 58619 76 5
11431 15492 76 5
49685 20702 76 5
27351 32986 76 5
49685 60307 76 5
78716 56504 76 5
27351 32986 76 5
27351 40637 76 5
8810 8448 76 5
49685 51611 76 5
49685 36361 76 5
35924 58907 76 5
49685 19503 76 5
27351 31769 76 5
60590 28021 76 5
35924 65936 76 5
49685 28694 76 5
49685 1633 76 5
49685 24740 76 5
48931 62121 76 5
49685 34666 76 5
35924 11557 76 5
56498 57102 76 5
27351 28651 76 5
8810 50480 76 5
28479 74501 76 5
27351 32986 76 5
49685 8083 76 5
49685 48519 76 5
27351 30485 76 5
11431 21765 76 5
49685 43138 76 5
49685 51820 76 5
35924 10267 76 5
27351 54380 76 5
8448 8810 76 5
27351 32986 76 5
11431 8560 76 5
49685 862 76 5
49685 24057 76 5
49685 37157 76 5
27351 55527 76 5
78222 61015 76 5
49685 11799 76 5
27351 55414 76 5
49685 16554 76 5
35924 40183 76 5
35924 78336 76 5
27351 6211 76 5
27351 32986 76 5
11431 54060 76 5
22012 11800 76 5
35924 6353 76 5
27351 53162 76 5
11431 56499 76 5
49685 43829 76 5
27351 57576 77 5
30038 69257 77 5
35924 69335 77 5
13316 21950 77 5
62112 17054 77 5
51920 60885 77 5
35924 21487 77 5
27351 15684 77 5
51920 33724 77 5
27351 68119 77 5
27351 52554 77 5
35924 56347 77 5
27351 64217 77 5
35924 68926 77 5
11431 52184 77 5
30038 21771 77 5
35924 6396 77 5
27351 56807 77 5
27351 71837 77 5
27351 54326 77 5
35924 15109 77 5
51920 42160 77 5
49685 78294 77 5
30038 51190 77 5
27351 66334 77 5
35924 74158 77 5
8722 40755 77 5
11431 40378 77 5
27351 5064 77 5
35924 74159 77 5
51920 46281 77 5
27351 26625 77 5
11431 69396 77 5
49685 169 77 5
35924 60609 77 5
11431 21 77 5
51920 25032 77 5
35924 70576 77 5
51920 59 77 5
35924 21398 77 5
51920 21048 77 5
35924 77718 77 5
35924 35166 77 5
35924 535 77 5
27351 15843 77 5
28479 61354 77 5
30038 10665 77 5
27351 7960 77 5
51920 20631 77 5
32140 10943 77 5
51920 17416 77 5
27351 74346 77 5
27351 15843 77 5
35924 69574 77 5
11431 74149 77 5
35924 36750 77 5
55726 64352 77 5
35924 77869 77 5
51920 895 77 5
27351 58026 77 5
35924 19 77 5
35924 48557 77 5
30038 4081 77 5
27351 61226 77 5
13425 69457 77 5
51920 4677 77 5
27351 2484 77 5
27351 24565 77 5
35924 72047 77 5
35924 21305 77 5
27351 77509 77 5
30038 28720 77 5
58666 14409 77 5
30038 73930 77 5
27351 57657 77 5
51920 30376 77 5
11431 12573 77 5
35924 56210 77 5
35924 25158 77 5
34257 64008 77 5
35924 78106 77 5
49685 40818 77 5
35924 40901 77 5
37070 22040 77 5
27351 74457 77 5
11431 29701 77 5
51920 39635 77 5
13425 26233 77 5
27351 22180 77 5
35924 55560 77 5
51920 26784 77 5
49685 47406 77 5
11431 61547 77 5
11415 71042 77 5
35924 10839 77 5
77969 53204 78 5
35924 67753 78 5
77188 12627 78 5
77969 15952 78 5
26536 68877 78 5
19407 27308 78 5
35924 24076 78 5
11302 11302 78 5
27351 14523 78 5
35924 63867 78 5
11431 48573 78 5
37070 72644 78 5
22492 661 78 5
27351 54981 78 5
26571 26759 78 5
35924 68054 78 5
11431 4948 78 5
11431 65759 78 5
11431 28654 78 5
62372 14972 78 5
20318 26143 78 5
27351 72835 78 5
32140 28886 78 5
13425 19609 78 5
4581 24605 78 5
27351 75809 78 5
35924 8301 78 5
27351 32631 78 5
49685 16125 78 5
27351 57257 78 5
18548 9437 78 5
11431 30015 78 5
35924 48909 78 5
35924 13702 78 5
77969 10771 78 5
35924 55471 78 5
35924 71091 78 5
20318 7515 78 5
27351 24994 78 5
11431 44636 78 5
75439 74084 78 5
22012 78877 78 5
35924 53463 78 5
13425 51905 78 5
35924 15095 78 5
28479 41308 78 5
4581 77452 78 5
35924 59791 78 5
20318 2315 78 5
20318 42804 78 5
27351 40497 78 5
11431 61339 78 5
27351 3547 78 5
13425 68546 78 5
27351 7416 78 5
77188 72955 78 5
4581 73814 78 5
28479 10137 78 5
20318 53736 78 5
20318 10681 78 5
11431 76521 78 5
35924 34523 78 5
27351 64826 78 5
26571 48581 78 5
11431 63938 78 5
77969 63265 78 5
75439 957 78 5
35924 54743 78 5
51593 59354 78 5
49685 31003 78 5
77969 14998 78 5
75439 37463 78 5
20318 52979 78 5
27351 56442 78 5
15315 42632 78 5
27351 11966 78 5
35924 62348 78 5
34257 40674 78 5
22012 13744 78 5
35924 37434 78 5
77969 66729 78 5
27351 39060 78 5
22012 20653 78 5
16486 73106 78 5
35924 45288 79 5
28479 20805 79 5
75439 33254 79 5
27351 46641 79 5
27351 44111 79 5
11431 24069 79 5
35924 26823 79 5
35924 20411 79 5
35924 49980 79 5
35924 67345 79 5
32140 51688 79 5
61861 27191 79 5
27351 51819 79 5
63671 35265 79 5
37046 24840 79 5
11431 53678 79 5
867 11649 79 5
35924 10002 79 5
35924 56319 79 5
279 74609 79 5
75439 13425 79 5
35924 22343 79 5
11431 53254 79 5
75439 17956 79 5
11431 13943 79 5
27351 76408 79 5
29188 29188 79 5
7182 45878 79 5
35924 42464 79 5
35924 39428 79 5
35924 18065 79 5
11431 47947 79 5
68266 73661 79 5
35924 25974 79 5
35924 45228 79 5
27351 44956 79 5
11431 23281 79 5
35924 51833 79 5
27351 36101 79 5
35924 26406 79 5
20318 9924 79 5
32140 48998 79 5
75439 58272 79 5
35924 76569 79 5
11431 3653 79 5
27351 21315 79 5
27351 35633 79 5
30038 11167 79 5
35924 64875 79 5
27351 22623 79 5
35924 23432 79 5
24100 15806 79 5
15791 1212 79 5
26571 60856 79 5
30010 48441 79 5
5574 59014 79 5
35924 28793 79 5
32140 56604 79 5
32140 22382 79 5
35924 36141 79 5
75439 36899 79 5
35924 17130 79 5
75439 31210 79 5
32140 22382 79 5
7182 55154 79 5
32140 48998 79 5
11431 42126 79 5
75439 52407 79 5
35042 46816 79 5
27351 7684 79 5
35924 7346 79 5
35924 53464 79 5
11431 53218 79 5
11431 40740 79 5
11431 59251 79 5
35924 54589 79 5
32140 44158 79 5
35924 70269 79 5
32140 14243 79 5
61382 9181 80 5
35924 3374 80 5
27351 67722 80 5
58666 76265 80 5
51920 36815 80 5
58666 68799 80 5
35924 49263 80 5
51920 4318 80 5
58666 74029 80 5
35924 71498 80 5
35924 53888 80 5
27351 56539 80 5
27351 67147 80 5
11431 35866 80 5
11431 41091 80 5
27351 14523 80 5
51920 24063 80 5
51920 2566 80 5
28479 73606 80 5
11431 10227 80 5
75439 14960 80 5
32140 49426 80 5
40246 29359 80 5
27351 72673 80 5
2826 47588 80 5
15997 51750 80 5
40246 14889 80 5
27351 16990 80 5
77969 78686 80 5
51920 16918 80 5
71977 18107 80 5
32140 41837 80 5
51920 29245 80 5
35924 72078 80 5
27351 36006 80 5
58666 74029 80 5
11431 19677 80 5
27351 3147 80 5
11431 45979 80 5
22012 32203 81 5
22012 61459 81 5
22012 33849 81 5
27351 59525 81 5
8543 2604 81 5
3960 77826 81 5
49685 39321 81 5
11431 77587 81 5
22012 1409 81 5
8543 53211 81 5
45695 28417 81 5
77969 7116 81 5
22012 10075 81 5
51920 38596 81 5
8543 38833 81 5
11431 62956 81 5
63858 72924 81 5
45695 8236 81 5
63858 53211 81 5
49660 28378 81 5
8543 16841 81 5
45695 38833 81 5
63858 8236 81 5
27351 18194 82 5
39252 24506 82 5
27351 26973 82 5
51920 45350 82 5
27351 4753 82 5
27351 17220 82 5
27351 59287 82 5
39252 44814 82 5
59246 23575 82 5
21629 25136 82 5
27351 53322 82 5
61400 36110 82 5
27351 77632 82 5
27351 55325 82 5
62092 28065 82 5
27351 22424 82 5
27351 49098 82 5
20108 75549 82 5
27351 15555 82 5
27351 57335 82 5
27351 12412 82 5
27351 6964 82 5
27351 59988 82 5
27351 16744 82 5
27351 18396 82 5
51920 42055 82 5
39252 9961 82 5
11431 40376 82 5
63858 63476 82 5
11431 48588 82 5
35924 7338 82 5
11431 50329 82 5
35924 69872 82 5
35924 20831 82 5
27351 9636 82 5
27351 78196 82 5
27351 53650 82 5
27351 71798 82 5
27351 8292 82 5
27351 31483 82 5
27351 70465 82 5
27351 10636 82 5
41699 46794 82 5
27351 34073 82 5
20108 75352 82 5
58231 27601 82 5
27351 32306 82 5
27351 348 82 5
11431 59455 82 5
27351 24174 82 5
27351 69673 82 5
27351 5831 82 5
27351 29237 82 5
59246 7182 82 5
51920 73550 83 5
59246 70385 83 5
27351 17985 83 5
35924 28924 83 5
27351 40143 83 5
77969 20031 83 5
27351 48779 83 5
27351 13313 83 5
13425 53941 83 5
27351 1365 83 5
35924 6441 83 5
35924 70414 83 5
77969 115 83 5
35924 75140 83 5
31491 49974 83 5
77969 5692 83 5
27351 15510 83 5
51920 32634 83 5
49685 20999 83 5
27351 12777 83 5
3960 16797 83 5
27351 73354 84 5
27351 1698 84 5
35924 69483 84 5
27351 58565 84 5
23737 1324 84 5
27351 57010 84 5
27351 76759 84 5
27351 46126 84 5
27351 4655 84 5
27351 42094 84 5
27351 42165 84 5
27351 27819 84 5
27351 36884 84 5
27351 72523 84 5
27351 68541 84 5
35924 27852 84 5
27351 31061 84 5
35924 25579 84 5
27351 66472 84 5
27351 34738 84 5
27351 78616 84 5
31150 35382 84 5
27351 44490 84 5
27351 45452 84 5
62332 11355 84 5
27351 71180 84 5
27351 11084 84 5
27351 72106 84 5
27351 35038 84 5
27351 57360 84 5
27351 17829 84 5
27351 20648 84 5
27351 16700 84 5
77842 44717 84 5
63827 63827 84 5
27351 15258 84 5
27351 57912 84 5
27351 14667 84 5
27351 32270 84 5
27351 20031 84 5
27351 43027 84 5
11431 1031 84 5
35924 51221 84 5
27351 13673 84 5
10667 29394 84 5
27351 72847 84 5
27351 25802 84 5
27351 1122 84 5
11431 40502 84 5
27351 36691 84 5
35924 21142 84 5
27351 3829 84 5
35924 61853 84 5
27351 11157 84 5
27351 48123 84 5
27351 63292 84 5
27351 1240 84 5
27351 4938 84 5
27025 76768 84 5
27351 57110 84 5
27351 78177 84 5
27351 77979 84 5
27351 46562 84 5
31367 29394 84 5
35698 9292 84 5
35924 63246 84 5
27025 26966 84 5
27351 61151 84 5
27351 11993 84 5
27351 5960 84 5
27351 9108 84 5
27351 2157 84 5
27351 43569 84 5
11431 24221 84 5
11431 22804 84 5
27351 9911 84 5
27351 41018 84 5
27351 34271 84 5
59650 22966 84 5
24163 15649 84 5
35924 67409 84 5
27351 66413 84 5
27351 18325 84 5
35924 40583 84 5
67711 13341 84 5
35924 40219 84 5
35924 8117 84 5
11431 5458 84 5
27351 25093 84 5
27351 40224 84 5
27351 40279 84 5
35924 2894 84 5
27351 68381 84 5
27351 19192 84 5
27351 35074 84 5
27351 72538 84 5
27351 14226 84 5
27351 68025 84 5
27351 76060 84 5
27351 70124 84 5
27351 10642 84 5
35924 30809 84 5
27351 16331 84 5
27351 44968 84 5
27351 70317 84 5
27351 63032 85 5
49685 71031 85 5
27351 32881 85 5
27351 17768 85 5
66000 67996 85 5
63671 52483 85 5
27351 5591 85 5
27351 40611 85 5
22012 62460 85 5
27351 9009 85 5
27351 32795 85 5
27351 754 85 5
27351 17677 85 5
72409 51787 85 5
27351 54117 85 5
72409 20343 85 5
27351 50702 85 5
27351 27663 85 5
27351 19382 85 5
27351 75488 85 5
27351 76585 85 5
27351 43324 85 5
27351 30075 85 5
27351 44926 85 5
20623 15869 85 5
27351 4128 85 5
31367 9069 85 5
35924 15011 85 5
27351 61860 85 5
27351 74131 85 5
51920 45422 85 5
51920 1671 85 5
11431 62468 85 5
27351 39790 85 5
27351 37615 85 5
27351 10220 85 5
75439 35092 85 5
24809 43662 85 5
10667 27829 85 5
27351 2463 85 5
27351 2248 85 5
27351 44956 85 5
31367 67996 85 5
27351 54413 85 5
27351 76826 85 5
27351 41049 85 5
27351 10327 85 5
27351 30468 85 5
64245 68432 85 5
27351 78930 85 5
3960 22005 85 5
27351 3963 85 5
27351 31412 85 5
27351 5170 85 5
27351 73804 85 5
27351 34073 85 5
35924 77061 85 5
12312 33516 85 5
27351 60763 86 5
27351 26196 86 5
35924 69274 86 5
27351 16331 86 5
52847 53658 86 5
50748 9325 86 5
26645 71699 86 5
11431 66100 86 5
27351 10632 86 5
35924 3747 86 5
35924 7592 87 5
70658 28855 87 5
11431 56575 87 5
27351 7297 87 5
27351 62842 87 5
12428 66641 87 5
27351 64428 87 5
41699 34075 87 5
41699 5897 87 5
51920 12810 87 5
35924 12331 87 5
51920 29505 87 5
27351 73471 87 5
27351 44956 87 5
27351 9438 88 5
20731 43982 88 5
27351 62046 88 5
38447 8637 88 5
76640 7962 88 5
21497 47496 88 5
51920 8104 88 5
51920 32496 88 5
27351 2908 89 5
77969 41807 89 5
40322 59224 89 5
51920 26076 89 5
51920 63338 89 5
51920 46464 89 5
76640 74649 89 5
27351 41807 89 5
27351 36995 89 5
27351 45158 89 5
51920 16382 89 5
27351 11629 90 5
20318 35464 90 5
71977 33788 90 5
27351 57689 91 5
27351 44956 91 5
21497 53941 91 5
27351 43828 91 5
27351 49719 91 5
27351 61705 91 5
27351 49242 91 5
27351 7534 91 5
27351 49242 91 5
20388 51389 91 5
77188 47534 91 5
27351 59855 91 5
55971 28663 91 5
27351 62027 92 5
27351 15203 92 5
27351 46218 92 5
35924 46139 92 5
27351 72439 92 5
77969 77290 92 5
11431 41418 92 5
35924 69375 92 5
1339 41624 92 5
27351 56350 92 5
27351 5783 92 5
39744 21411 92 5
27351 14800 92 5
37662 25888 92 5
27351 57770 92 5
27351 10347 92 5
27351 58808 92 5
27351 75816 93 5
13998 26075 93 5
1339 8252 93 5
27351 11370 93 5
1339 23647 93 5
45844 43670 93 5
27351 44956 93 5
56710 47132 93 5
27351 21011 93 5
27351 11676 93 5
27351 48338 93 5
18989 71522 93 5
27351 4077 93 5
27351 35428 93 5
2831 18989 93 5
27351 14360 93 5
27351 55317 93 5
27351 55531 93 5
27351 19980 93 5
27351 14727 93 5
27351 10829 93 5
27351 34475 93 5
1339 62791 93 5
51920 10179 93 5
27351 35618 93 5
62201 3623 93 5
27351 53539 93 5
27351 26618 93 5
27351 18160 93 5
27351 47573 93 5
45844 36540 93 5
27351 59734 93 5
27351 20367 93 5
783 18989 93 5
27351 78338 93 5
27351 55585 93 5
27351 78686 94 5
41699 2618 94 5
27351 55973 94 5
1339 48132 94 5
27351 68553 94 5
51920 49200 94 5
31021 46559 94 5
27351 912 94 5
27351 69815 94 5
27351 41631 94 5
40246 55858 94 5
27351 11126 94 5
41699 3961 94 5
41699 25729 94 5
27351 40071 94 5
27351 56733 94 5
27351 58373 94 5
27351 17603 94 5
27351 57257 94 5
30341 18108 94 5
27351 26484 94 5
27351 11887 94 5
27351 43268 94 5
27351 36426 94 5
27351 44839 94 5
41699 63263 94 5
1339 22579 94 5
40246 36036 94 5
27351 48744 94 5
59246 4953 94 5
27351 28538 94 5
51920 2 94 5
27351 43670 94 5
31021 45401 94 5
27351 30123 94 5
1339 1131 94 5
27351 68892 94 5
41699 77381 94 5
27351 69946 94 5
45844 8607 94 5
27351 62797 94 5
27351 67080 94 5
52934 4908 94 5
41699 46028 94 5
27351 44111 94 5
41699 48464 94 5
41699 41223 94 5
27351 44956 94 5
27351 56733 94 5
27351 25707 94 5
27351 3462 94 5
66604 42008 94 5
27351 30815 94 5
27351 69495 94 5
27351 3351 95 5
39504 39504 95 5
27351 63745 95 5
27351 47761 95 5
27351 30593 95 5
35924 9286 95 5
64629 16163 95 5
22012 63550 95 5
11431 13425 95 5
783 8706 95 5
27351 23738 95 5
27351 17819 95 5
51920 52777 95 5
27351 20145 95 5
27351 73532 95 5
25827 72713 95 5
59489 39757 95 5
27351 41080 95 5
64629 23721 95 5
34257 78055 95 5
22012 27130 95 5
27351 8368 95 5
27351 28655 95 5
61821 23225 95 5
27351 46347 95 5
1339 70488 95 5
70292 25187 95 5
6814 28910 95 5
45844 10610 95 5
13998 23721 95 5
22012 70599 95 5
27351 69441 95 5
27351 74704 95 5
27351 71283 95 5
27351 12394 95 5
27351 7239 95 5
11431 487 95 5
35924 12445 95 5
27351 18372 95 5
27351 55297 96 5
13785 10564 96 5
20449 78586 96 5
27351 39611 96 5
70612 6876 96 5
39790 13896 96 5
20877 34925 96 5
70612 69006 96 5
27351 13971 96 5
36416 18640 96 5
51920 66853 96 5
27351 4120 96 5
27351 24321 96 5
70612 68754 96 5
70612 46215 96 5
27351 58127 96 5
11431 64650 96 5
27351 23198 96 5
77969 63571 96 5
20731 20877 96 5
36416 23581 96 5
27351 67900 96 5
27351 60644 96 5
27351 39972 96 5
28443 54019 96 5
27351 4869 96 5
27351 44122 96 5
77969 45682 96 5
11431 17368 96 5
27351 71984 97 5
3544 41559 97 5
27351 34829 97 5
70612 18383 97 5
35924 26737 97 5
62462 8060 97 5
27351 51975 97 5
52518 36282 97 5
7107 4641 97 5
34257 59734 97 5
70612 71732 97 5
27351 34829 97 5
27351 43369 97 5
3544 42000 97 5
35924 2104 97 5
27351 43380 97 5
52357 65389 97 5
24258 55900 97 5
70612 74670 97 5
27351 10327 97 5
32140 68132 98 5
35523 55398 98 5
35924 50566 98 5
62291 46427 98 5
72506 27434 98 5
35339 21921 98 5
62291 50135 98 5
77969 70440 98 5
32140 68132 98 5
14512 41051 98 5
41807 43785 98 5
17929 61444 98 5
52556 37699 98 5
70612 68511 98 5
62462 57102 98 5
28085 36989 98 5
27351 8869 98 5
22726 72304 98 5
51920 34095 99 5
27351 57962 99 5
74937 21273 99 5
24544 60550 99 5
30761 5075 99 5
12429 48394 99 5
30761 53221 99 5
30761 3466 99 5
30761 47157 99 5
11019 43547 99 5
70612 35440 99 5
74937 57826 99 5
30761 58816 99 5
5036 27024 99 5
74937 695 99 5
27351 45816 100 5
27351 55670 100 5
28617 37349 100 5
74937 11540 100 5
43458 5524 100 5
27351 11213 100 5
27351 29937 100 5
27351 66376 100 5
31659 36010 100 5
27351 10532 100 5
27351 287 100 5
27351 13905 100 5
27351 16310 100 5
27351 44956 100 5
72955 18084 100 5
36348 41502 100 5
74763 20896 100 5
58595 16307 100 5
17239 29735 100 5
72955 32641 100 5
36348 2737 100 5
27351 28221 100 5
58595 36793 100 5
20416 35470 100 5
72955 36348 100 5
32140 29726 100 5
72955 56887 100 5
13676 68833 101 5
56368 64404 101 5
21497 59179 101 5
27351 15010 101 5
46325 23647 101 5
32790 62386 101 5
27351 51860 101 5
50748 35599 101 5
30005 57102 101 5
52130 72244 101 5
27351 23402 101 5
27351 29447 101 5
36348 867 101 5
58595 63808 101 5
35924 12023 101 5
27351 53049 101 5
32790 36856 101 5
27351 13592 101 5
77969 1222 102 5
18151 10592 102 5
831 2971 102 5
19071 19071 102 5
27351 11828 102 5
27351 9411 102 5
27351 47888 102 5
70661 50469 102 5
32790 76843 102 5
68403 77381 102 5
20623 51219 102 5
20626 32710 102 5
32790 11649 102 5
52130 44738 102 5
46325 20987 102 5
77969 32790 102 5
77969 32790 102 5
77969 5785 102 5
27351 33862 102 5
45363 14409 102 5
77969 15649 102 5
77969 32790 102 5
36348 24809 102 5
831 10872 102 5
68403 69672 102 5
52130 12533 102 5
27351 585 102 5
77969 62213 102 5
77969 32790 102 5
32790 62386 102 5
52130 46591 102 5
77969 65866 102 5
32790 14758 102 5
27351 16630 102 5
77969 65066 103 5
51920 45949 103 5
59383 30657 103 5
51920 54109 103 5
51920 55396 103 5
39707 3318 103 5
778 26942 103 5
51920 42041 103 5
51920 17776 103 5
51920 10791 103 5
51920 43020 103 5
51920 35902 103 5
51920 1679 103 5
27351 65120 103 5
27351 9864 103 5
51920 46684 103 5
51920 529 103 5
27351 35139 104 5
27351 74604 104 5
51920 8767 104 5
42915 54893 104 5
15488 18056 104 5
27351 21217 104 5
51920 18530 104 5
27351 14973 104 5
27351 7707 104 5
27351 15010 104 5
27351 18754 104 5
778 55167 104 5
27351 10771 104 5
27351 50190 104 5
34684 219 104 5
42915 63066 104 5
27351 51122 104 5
27351 53972 104 5
27351 44956 104 5
37454 48472 104 5
27351 70017 104 5
27351 7354 104 5
51920 27587 105 5
27351 57695 105 5
778 54991 105 5
35430 23461 105 5
30016 74633 105 5
27351 28965 105 5
32140 15869 105 5
32140 64091 105 5
62372 61579 105 5
27351 34482 105 5
57342 11979 105 5
27351 71218 105 5
778 77330 105 5
41692 26983 105 5
26418 51854 105 5
78736 71060 105 5
32140 47945 105 5
22907 37009 105 5
778 3623 105 5
778 11239 105 5
27351 4077 105 5
27351 72500 105 5
27351 61131 105 5
78736 67353 105 5
27351 11587 105 5
778 67206 105 5
27351 27180 105 5
6814 52092 105 5
78736 32511 106 5
78736 22378 106 5
69610 70525 106 5
27351 28632 106 5
69610 11292 106 5
27351 66493 106 5
27351 61544 106 5
27351 65231 106 5
27351 65231 106 5
69610 71040 106 5
27351 57913 106 5
27351 56573 106 5
69234 58823 106 5
27351 56073 106 5
27351 36675 106 5
27351 8443 106 5
2470 26253 106 5
27351 5808 106 5
27351 8591 106 5
52847 19373 106 5
27351 65231 106 5
69610 33050 106 5
27351 36859 106 5
27351 15287 106 5
27351 629 106 5
27351 39316 106 5
78736 55270 106 5
78736 74291 106 5
42915 66601 106 5
27351 71004 106 5
27351 19838 106 5
27351 65231 106 5
25174 10725 106 5
27351 41591 106 5
27351 2817 106 5
19995 60463 106 5
14261 61309 106 5
27351 12842 106 5
27351 19972 106 5
27351 67599 106 5
27351 14491 106 5
25174 75549 106 5
27351 63155 106 5
63671 40099 106 5
27351 56876 106 5
19085 32388 106 5
27351 65231 106 5
27351 8006 106 5
27351 77799 106 5
778 5548 106 5
27351 69755 106 5
27351 65231 106 5
277 62360 106 5
778 15407 106 5
27351 34519 106 5
27351 32816 106 5
27351 28229 106 5
27351 78002 106 5
27351 50406 106 5
40246 70172 106 5
62539 21337 106 5
78736 27884 106 5
27351 54339 106 5
27351 29899 106 5
27351 74705 106 5
27351 71588 106 5
27351 34482 106 5
52678 53375 106 5
27351 65231 106 5
27351 71802 107 5
78736 64107 107 5
27351 50352 107 5
25174 63163 107 5
62529 19911 107 5
19085 15411 107 5
27351 24122 107 5
778 75228 107 5
27351 71802 107 5
19071 57102 107 5
27351 9166 107 5
27351 23655 107 5
27351 1255 107 5
27351 40397 107 5
27351 61205 107 5
29512 3067 107 5
27351 40313 107 5
28255 47399 107 5
27351 48973 107 5
27351 55765 107 5
27351 38435 107 5
27351 71590 107 5
16044 37131 107 5
27351 76326 107 5
77969 10725 107 5
27351 71802 107 5
19085 47198 107 5
27351 44956 107 5
27351 30959 107 5
27351 25797 107 5
27351 22222 107 5
28255 16091 107 5
27351 66068 107 5
27351 44738 107 5
63481 60183 107 5
27351 40397 107 5
27351 20877 108 5
27351 20029 108 5
47169 5747 108 5
16711 40616 108 5
32140 51688 108 5
14450 51705 108 5
32140 51688 108 5
47169 48908 108 5
27351 12410 108 5
27351 18326 108 5
27351 68447 108 5
778 38580 108 5
35924 33212 108 5
27351 35956 108 5
70147 11236 108 5
27351 22180 108 5
14450 19155 108 5
27351 24269 109 5
32140 51688 109 5
27351 44463 109 5
277 27560 109 5
15707 75352 109 5
51920 7699 109 5
36457 70778 109 5
75710 15936 109 5
32140 67144 109 5
27351 12932 109 5
27351 32454 109 5
27191 38410 109 5
62862 54442 109 5
22940 13378 109 5
32140 5406 109 5
27351 70315 109 5
63069 43396 109 5
27351 37110 109 5
27351 27560 109 5
66722 5936 110 5
27351 5790 110 5
62862 46591 110 5
27351 26766 110 5
27351 36201 110 5
27351 18701 110 5
51920 69974 110 5
27351 53917 110 5
32140 62039 110 5
27351 36634 110 5
27351 18701 110 5
27351 26766 110 5
27351 29046 110 5
27351 9637 110 5
32140 15869 110 5
27351 28229 110 5
77969 35819 111 5
51204 48336 111 5
32140 70017 111 5
48408 5376 111 5
20862 23647 111 5
27351 44956 111 5
51204 41014 111 5
32140 10943 111 5
77507 43997 111 5
39252 59765 111 5
525 36299 112 5
20731 43982 112 5
20731 50248 112 5
52357 65389 112 5
778 45899 112 5
68777 70326 112 5
39368 66909 112 5
27351 13835 112 5
16142 68129 113 5
16142 20283 113 5
27351 20877 113 5
39707 7962 113 5
16142 73949 113 5
16142 55699 113 5
16142 18293 113 5
16142 4619 113 5
16142 62746 113 5
16142 46854 113 5
16142 65931 113 5
16142 57146 113 5
27351 20877 113 5
16142 51887 113 5
16142 77636 113 5
16142 65126 113 5
16142 11486 113 5
16142 50185 113 5
16142 28143 114 5
16142 22092 114 5
16142 17321 114 5
16142 19228 114 5
16142 36933 114 5
16142 78821 114 5
16142 17430 114 5
778 6930 114 5
27351 45490 115 5
16142 18730 115 5
27351 31019 115 5
16142 56022 115 5
58595 69885 115 5
16142 78683 115 5
59274 10636 116 5
16142 31465 116 5
10111 71214 116 5
27351 74306 116 5
30562 29735 116 5
473 76646 116 5
16142 64339 116 5
59274 29735 116 5
59274 36172 116 5
27351 74306 116 5
16142 13609 116 5
30562 65652 116 5
11270 51360 116 5
16142 35357 116 5
16142 34537 116 5
68777 18593 116 5
16142 39845 116 5
48336 78055 117 5
45844 74853 117 5
68403 42882 117 5
277 54037 117 5
40322 45382 117 5
4334 9906 118 5
46470 66246 118 5
27351 52341 118 5
46470 37398 118 5
27351 5078 118 5
30562 7060 118 5
27351 767 118 5
27351 41613 118 5
4334 42882 118 5
46470 1936 118 5
65912 24747 119 5
65912 40824 119 5
8854 46597 119 5
27351 663 119 5
68991 56797 119 5
52130 41467 119 5
27351 41893 119 5
56797 67219 119 5
30562 34418 119 5
27351 66252 119 5
27351 41893 119 5
48132 13575 119 5
52130 6264 119 5
