node_id1 node_id2 t label
73881 21350 18 Authoring
73882 21350 18 Authoring
61510 21350 18 Authoring
20456 21350 18 Authoring
73885 21351 18 Authoring
73886 21351 18 Authoring
73887 21352 18 Authoring
73888 21352 18 Authoring
16837 21352 18 Authoring
47483 21352 18 Authoring
61570 21353 18 Authoring
73892 21353 18 Authoring
73893 21353 18 Authoring
47409 21353 18 Authoring
73895 21354 18 Authoring
17006 21354 18 Authoring
17007 21354 18 Authoring
73898 21355 18 Authoring
47521 21355 18 Authoring
16821 21355 18 Authoring
73901 21356 18 Authoring
17018 21356 18 Authoring
73903 21357 18 Authoring
49766 21357 18 Authoring
73905 21358 18 Authoring
73906 21358 18 Authoring
73903 21358 18 Authoring
49766 21358 18 Authoring
73909 21359 18 Authoring
73910 21359 18 Authoring
73911 21359 18 Authoring
73912 21359 18 Authoring
73913 21360 18 Authoring
17039 21360 18 Authoring
73915 21360 18 Authoring
73916 21361 18 Authoring
73917 21361 18 Authoring
61577 21361 18 Authoring
73919 21362 18 Authoring
48077 21362 18 Authoring
50430 21363 18 Authoring
19270 21363 18 Authoring
73923 21363 18 Authoring
20701 21363 18 Authoring
73925 21363 18 Authoring
73926 21364 18 Authoring
73927 21364 18 Authoring
73928 21364 18 Authoring
50430 21364 18 Authoring
20701 21364 18 Authoring
73931 21365 18 Authoring
73932 21365 18 Authoring
73915 21365 18 Authoring
16887 21365 18 Authoring
73935 21365 18 Authoring
73936 21366 18 Authoring
73937 21366 18 Authoring
73885 21366 18 Authoring
73886 21366 18 Authoring
50430 21366 18 Authoring
73941 21367 18 Authoring
73942 21367 18 Authoring
73943 21367 18 Authoring
73944 21368 18 Authoring
73945 21368 18 Authoring
48055 21368 18 Authoring
73947 21368 18 Authoring
73948 21369 18 Authoring
47495 21369 18 Authoring
47999 21369 18 Authoring
61511 21370 18 Authoring
73952 21370 18 Authoring
16986 21370 18 Authoring
73954 21371 18 Authoring
47490 21371 18 Authoring
73956 21371 18 Authoring
73954 21372 18 Authoring
47490 21372 18 Authoring
73956 21372 18 Authoring
73960 21373 18 Authoring
73961 21373 18 Authoring
61577 21373 18 Authoring
73963 21374 18 Authoring
73964 21374 18 Authoring
73965 21374 18 Authoring
19308 21374 18 Authoring
73967 21375 18 Authoring
19618 21375 18 Authoring
73969 21375 18 Authoring
73970 21375 18 Authoring
73971 21376 18 Authoring
19793 21376 18 Authoring
19308 21376 18 Authoring
73974 21377 18 Authoring
73975 21377 18 Authoring
73976 21377 18 Authoring
73977 21377 18 Authoring
73978 21377 18 Authoring
73979 21377 18 Authoring
73980 21377 18 Authoring
73981 21377 18 Authoring
73982 21377 18 Authoring
73983 21377 18 Authoring
73984 21377 18 Authoring
73985 21377 18 Authoring
73986 21377 18 Authoring
73987 21377 18 Authoring
73988 21378 18 Authoring
73989 21378 18 Authoring
73990 21378 18 Authoring
17018 21379 18 Authoring
73992 21379 18 Authoring
20493 21379 18 Authoring
73994 21380 18 Authoring
19246 21380 18 Authoring
73996 21380 18 Authoring
73997 21380 18 Authoring
73998 21381 18 Authoring
73999 21381 18 Authoring
74000 21382 18 Authoring
49924 21382 18 Authoring
74002 21382 18 Authoring
74003 21382 18 Authoring
74004 21382 18 Authoring
74005 21382 18 Authoring
74006 21382 18 Authoring
74007 21382 18 Authoring
74008 21383 18 Authoring
74009 21383 18 Authoring
74010 21383 18 Authoring
74011 21383 18 Authoring
74012 21383 18 Authoring
74013 21383 18 Authoring
74014 21383 18 Authoring
74015 21383 18 Authoring
74016 21384 18 Authoring
19285 21384 18 Authoring
74018 21385 18 Authoring
73989 21385 18 Authoring
74020 21385 18 Authoring
74021 21386 18 Authoring
74022 21386 18 Authoring
74023 21386 18 Authoring
74024 21386 18 Authoring
74025 21386 18 Authoring
74026 21387 18 Authoring
74027 21387 18 Authoring
17039 21387 18 Authoring
74029 21388 18 Authoring
73876 21388 18 Authoring
74031 21389 18 Authoring
61489 21389 18 Authoring
74033 21389 18 Authoring
73964 21390 18 Authoring
73963 21390 18 Authoring
73965 21390 18 Authoring
19308 21390 18 Authoring
19208 21391 18 Authoring
47483 21391 18 Authoring
87003 25157 19 Authoring
19211 25107 19 Authoring
86805 25107 19 Authoring
86806 25107 19 Authoring
17018 25107 19 Authoring
73915 25107 19 Authoring
86809 25108 19 Authoring
20760 25108 19 Authoring
86811 25109 19 Authoring
86812 25109 19 Authoring
86813 25109 19 Authoring
49765 25109 19 Authoring
86815 25110 19 Authoring
86816 25110 19 Authoring
86817 25110 19 Authoring
61510 25110 19 Authoring
20456 25110 19 Authoring
86820 25111 19 Authoring
86821 25111 19 Authoring
86822 25111 19 Authoring
86823 25112 19 Authoring
86824 25112 19 Authoring
86825 25112 19 Authoring
86826 25112 19 Authoring
86827 25113 19 Authoring
86828 25113 19 Authoring
16905 25113 19 Authoring
86830 25114 19 Authoring
16967 25114 19 Authoring
86832 25114 19 Authoring
86833 25114 19 Authoring
47461 25115 19 Authoring
19203 25115 19 Authoring
19197 25115 19 Authoring
74029 25116 19 Authoring
86838 25116 19 Authoring
73876 25116 19 Authoring
86840 25117 19 Authoring
86841 25117 19 Authoring
86842 25117 19 Authoring
86843 25117 19 Authoring
61671 25117 19 Authoring
61639 25117 19 Authoring
86846 25118 19 Authoring
86847 25118 19 Authoring
86848 25118 19 Authoring
86849 25118 19 Authoring
86850 25118 19 Authoring
86851 25118 19 Authoring
86852 25119 19 Authoring
86853 25119 19 Authoring
86854 25119 19 Authoring
86855 25119 19 Authoring
86856 25119 19 Authoring
86857 25119 19 Authoring
86858 25120 19 Authoring
86859 25120 19 Authoring
86860 25120 19 Authoring
61510 25120 19 Authoring
20456 25120 19 Authoring
86863 25121 19 Authoring
86864 25121 19 Authoring
86865 25121 19 Authoring
61510 25121 19 Authoring
20456 25121 19 Authoring
86868 25122 19 Authoring
86869 25122 19 Authoring
86870 25122 19 Authoring
86871 25122 19 Authoring
61559 25123 19 Authoring
47450 25123 19 Authoring
47449 25123 19 Authoring
19208 25123 19 Authoring
19220 25123 19 Authoring
86877 25124 19 Authoring
86878 25124 19 Authoring
86879 25124 19 Authoring
86880 25125 19 Authoring
73892 25125 19 Authoring
86882 25125 19 Authoring
73886 25125 19 Authoring
47474 25126 19 Authoring
86885 25126 19 Authoring
17013 25126 19 Authoring
16829 25126 19 Authoring
86888 25127 19 Authoring
86889 25127 19 Authoring
19217 25127 19 Authoring
61598 25128 19 Authoring
61599 25128 19 Authoring
49785 25128 19 Authoring
86894 25129 19 Authoring
86895 25129 19 Authoring
86896 25129 19 Authoring
86897 25129 19 Authoring
86898 25130 19 Authoring
17018 25130 19 Authoring
19203 25130 19 Authoring
74031 25131 19 Authoring
61489 25131 19 Authoring
74033 25131 19 Authoring
17018 25132 19 Authoring
20493 25132 19 Authoring
73992 25132 19 Authoring
86907 25133 19 Authoring
86908 25133 19 Authoring
86909 25133 19 Authoring
86910 25133 19 Authoring
86911 25133 19 Authoring
86912 25134 19 Authoring
86913 25134 19 Authoring
61510 25134 19 Authoring
20456 25134 19 Authoring
86916 25135 19 Authoring
86917 25135 19 Authoring
86918 25135 19 Authoring
86919 25135 19 Authoring
20311 25136 19 Authoring
19148 25136 19 Authoring
86922 25137 19 Authoring
86923 25137 19 Authoring
86924 25138 19 Authoring
16877 25138 19 Authoring
17059 25138 19 Authoring
17056 25138 19 Authoring
86928 25138 19 Authoring
86929 25139 19 Authoring
86930 25139 19 Authoring
86931 25139 19 Authoring
86932 25140 19 Authoring
16829 25140 19 Authoring
86878 25140 19 Authoring
86935 25141 19 Authoring
16932 25141 19 Authoring
86937 25141 19 Authoring
73873 25142 19 Authoring
86939 25142 19 Authoring
73875 25142 19 Authoring
73876 25142 19 Authoring
86838 25142 19 Authoring
86943 25143 19 Authoring
86944 25143 19 Authoring
86945 25143 19 Authoring
86946 25143 19 Authoring
86947 25143 19 Authoring
86948 25143 19 Authoring
86949 25143 19 Authoring
86950 25144 19 Authoring
86951 25144 19 Authoring
47511 25144 19 Authoring
19308 25144 19 Authoring
86954 25145 19 Authoring
74027 25145 19 Authoring
17039 25145 19 Authoring
86957 25145 19 Authoring
86931 25145 19 Authoring
86959 25146 19 Authoring
73961 25146 19 Authoring
61577 25146 19 Authoring
86962 25147 19 Authoring
86963 25147 19 Authoring
61577 25147 19 Authoring
50740 25148 19 Authoring
86966 25148 19 Authoring
16997 25148 19 Authoring
86968 25148 19 Authoring
86969 25148 19 Authoring
86970 25148 19 Authoring
86971 25148 19 Authoring
86972 25148 19 Authoring
86973 25149 19 Authoring
16812 25149 19 Authoring
86975 25149 19 Authoring
86976 25150 19 Authoring
86977 25150 19 Authoring
16981 25150 19 Authoring
86979 25151 19 Authoring
61639 25151 19 Authoring
61638 25151 19 Authoring
86982 25151 19 Authoring
19651 25151 19 Authoring
86984 25152 19 Authoring
86985 25152 19 Authoring
47560 25152 19 Authoring
47478 25152 19 Authoring
86988 25153 19 Authoring
86989 25153 19 Authoring
16986 25153 19 Authoring
73945 25154 19 Authoring
86992 25154 19 Authoring
86993 25154 19 Authoring
61511 25155 19 Authoring
73952 25155 19 Authoring
16986 25155 19 Authoring
86997 25156 19 Authoring
86998 25156 19 Authoring
47542 25156 19 Authoring
86917 25156 19 Authoring
87001 25157 19 Authoring
87002 25157 19 Authoring
87004 25157 19 Authoring
19349 25157 19 Authoring
87006 25158 19 Authoring
16967 25158 19 Authoring
87008 25158 19 Authoring
87009 25159 19 Authoring
47999 25159 19 Authoring
47535 25160 19 Authoring
87012 25160 19 Authoring
47536 25160 19 Authoring
87014 25161 19 Authoring
86889 25161 19 Authoring
87016 25162 19 Authoring
61639 25162 19 Authoring
61638 25162 19 Authoring
19651 25162 19 Authoring
87020 25163 19 Authoring
87021 25163 19 Authoring
87022 25163 19 Authoring
87023 25163 19 Authoring
73886 25163 19 Authoring
20701 25163 19 Authoring
87026 25164 19 Authoring
48017 25164 19 Authoring
48019 25164 19 Authoring
87029 25165 19 Authoring
16908 25165 19 Authoring
16905 25165 19 Authoring
73937 25166 19 Authoring
50430 25166 19 Authoring
